File,WMC,DIT,NOC,CBO,RFC,LCOM,CA,CE,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,CC,MaX_CC,SUM_LOC+,MAX_LOC+,SUM_LOC-,MAX_LOC-,MAX_SET,AVG_SET,NO_REV,SUM_CHRN,MAX_CHRN,Age,CountOfDeveloper,REF,PRE_BUG,POST_BUG
src/main/org/apache/tools/ant/taskdefs/ImportTask.java,6,3,0,8,32,9,0,8,4,0.8,194,1,1,0.902439024,0.35,2,2,30.83333333,2.5,10,136,29,173,49,896,173.86,22,309,61,34.85,7,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/condition/And.java,2,3,0,3,7,1,1,3,2,2,23,0,0,0.96969697,1,0,0,10.5,1,1,25,12,60,49,896,489,8,85,61,21.71,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/jsp/Jasper41Mangler.java,4,1,0,2,17,6,1,1,3,2,127,0,0,0,0.375,0,0,30.75,2.75,6,61,42,104,49,896,466,8,165,85,23.85,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAuditParser.java,2,1,0,5,16,0,1,4,0,1,85,1,1,0,0.75,0,0,40.5,2.5,4,18,12,56,49,896,718.8,5,74,61,22,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/listener/Log4jListener.java,9,1,0,7,34,0,0,7,8,0.625,293,0.333333333,0,0,0.592592593,0,0,31.22222222,3,5,45,26,83,49,896,629.83,6,128,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/regexp/RegexpMatcherFactory.java,5,1,1,8,12,10,5,3,3,2,86,0,0,0,0.533333333,0,0,16.2,1,1,60,20,75,49,896,425.55,9,135,61,21.71,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/condition/IsTRUE.java,3,2,0,4,6,0,1,3,3,0,30,1,0,0.818181818,0.666666667,0,0,8.666666667,1.333333333,2,24,12,61,49,896,632.16,6,85,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Untar.java,4,4,0,8,26,0,0,8,3,0.333333333,125,1,1,0.944444444,0.4,2,2,30,2,5,59,12,81,49,896,283.78,14,140,61,24,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/TaskOutputStream.java,3,2,0,1,10,0,0,1,1,0,67,1,1,0.714285714,0.666666667,1,1,20.33333333,1,1,24,12,58,49,896,530.28,7,82,61,21.71,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/pvcs/Pvcs.java,36,3,0,13,107,528,0,13,32,0.932773109,1037,1,0,0.513888889,0.222222222,2,2,27.33333333,1.111111111,3,77,51,96,49,896,402.8,10,173,77,29,5,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/util/depend/bcel/AncestorAnalyzer.java,3,0,0,3,30,3,0,3,1,2,206,0,0,0,0.666666667,0,0,67.66666667,4.666666667,12,23,12,55,49,896,650.83,6,78,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter.java,21,1,9,24,98,112,9,15,4,0.730434783,951,1,9,0,0.242857143,0,0,43.19047619,4.142857143,30,254,35,145,49,896,155.51,27,399,61,33.28,8,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java,30,3,2,15,89,301,2,13,30,0.935532234,844,0.826086957,2,0.560606061,0.207407407,3,3,26.36666667,2.533333333,39,254,90,214,117,896,250.25,16,468,207,35,6,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCP.java,3,0,0,6,15,3,0,6,2,2,51,0,0,0,0.666666667,0,0,16,1.333333333,2,17,12,59,49,896,712,5,76,61,33.42,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/j2ee/GenericHotDeploymentTool.java,11,0,1,10,28,21,2,9,9,0.733333333,95,1,1,0,0.4,0,0,7.363636364,1,1,23,12,61,49,896,547.14,7,84,61,21.71,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java,13,3,0,13,71,22,0,13,11,0.760416667,746,1,3,0.755102041,0.285714286,1,1,55.76923077,1.461538462,2,127,30,134,49,896,179.69,23,261,61,36.85,6,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/filters/HeadFilter.java,10,5,0,6,25,0,1,5,6,0.703703704,251,1,1,0.777777778,0.375,2,4,23.2,1.8,5,126,46,99,49,896,369.4,10,225,61,35.42,4,TRUE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/BaseSelector.java,6,3,5,18,8,3,15,3,6,0.4,39,1,0,0.857142857,0.5,0,0,5.333333333,1.5,3,18,12,56,49,896,597.83,6,74,61,23.85,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/jdepend/JDependTask.java,32,3,0,20,106,422,0,20,28,0.925297114,985,0.894736842,5,0.552238806,0.148387097,3,3,29.1875,1.25,3,535,130,300,70,896,212.11,18,835,160,37.14,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/bzip2/BZip2Constants.java,1,1,0,2,1,0,2,0,0,2,2064,0,0,0,0,0,0,2052,1,1,27,12,55,49,896,711.2,5,82,61,-6.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Antlib.java,8,3,0,11,45,16,1,10,4,0.771428571,216,0.6,0,0.840909091,0.270833333,1,1,25.375,2,4,313,190,149,49,896,242.46,15,462,190,21,2,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/DoubleCPInfo.java,3,0,0,2,12,3,1,1,3,2,26,0,0,0,0.666666667,0,0,7.666666667,1,1,17,12,55,49,896,715.4,5,72,61,23.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/BaseSelectorContainer.java,28,4,5,23,45,348,6,23,28,0.037037037,204,1,0,0.564516129,0.079192547,0,0,6.25,1.25,4,80,23,63,49,896,363.2,10,143,61,35.42,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/types/FilterSetCollection.java,5,1,0,6,13,0,5,1,5,0,69,1,0,0,0.533333333,0,0,12.6,1.6,3,35,13,61,49,896,630,6,96,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Delete.java,3,0,0,4,10,0,0,4,3,0,57,0,0,0,0.666666667,0,0,17.66666667,1,1,25,12,56,49,896,714.4,5,81,61,22.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Jar.java,23,5,2,15,99,165,2,13,10,0.814935065,1007,1,6,0.85620915,0.158385093,3,14,42.17391304,1.434782609,5,362,201,140,49,896,239.16,18,502,228,37.14,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/types/selectors/modifiedselector/HashvalueAlgorithm.java,4,1,0,1,13,6,0,1,4,2,45,0,0,0,0.625,0,0,10.25,1.25,2,138,116,60,49,896,596.16,6,198,116,13.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Replace.java,22,4,0,9,90,129,2,9,16,0.84981685,826,1,3,0.787878788,0.318181818,2,2,35.95454545,1.318181818,6,517,265,350,77,896,178.91,24,867,320,36.85,6,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Reopen.java,3,0,0,4,11,0,0,4,3,0,54,1,0,0,0.666666667,0,0,16.66666667,1,1,21,12,54,49,896,714.4,5,75,61,22.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java,20,3,0,18,80,118,2,18,15,0.862348178,631,1,5,0.672727273,0.203947368,2,3,29.9,1.55,8,392,193,203,49,896,214.27,18,595,237,22.42,8,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/filters/EscapeUnicode.java,5,5,0,4,19,4,1,3,4,0.25,107,1,0,0.903225806,0.7,2,5,20.2,1,1,25,12,68,49,896,411.66,9,93,61,35.42,4,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/extension/resolvers/AntResolver.java,7,1,0,7,24,1,1,6,6,0.611111111,110,1,0,0,0.342857143,0,0,14.28571429,1.285714286,3,90,44,118,49,896,402.6,10,208,64,22,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/SubAnt.java,23,3,0,15,88,201,0,15,19,0.847107438,541,1,1,0.627118644,0.144927536,2,2,22.04347826,2.173913043,13,367,92,183,49,896,166.73,23,550,106,31.42,5,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/types/Description.java,5,3,0,9,24,10,1,9,3,2,137,0,0,0.882352941,0.4,0,0,26.4,3,6,67,34,89,49,896,311.08,12,156,61,34.85,6,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/regexp/Jdk14RegexpMatcher.java,9,1,1,4,19,30,1,3,7,0.5,130,1,0,0,0.666666667,0,0,13.33333333,1.333333333,4,53,34,59,49,896,631.5,6,112,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ejb/JonasDeploymentTool.java,28,0,0,14,94,302,1,13,16,0.962962963,1254,1,0,0,0.272321429,0,0,42.64285714,2.321428571,20,165,132,186,113,896,452.62,8,351,245,23.57,5,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java,10,3,0,4,41,21,0,4,5,0.666666667,221,1,0,0.804347826,0.433333333,0,0,20.7,1.1,2,87,35,153,49,896,408.11,9,240,73,22.85,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java,48,3,0,22,151,826,3,20,24,0.929078014,2230,0.972222222,1,0.445783133,0.193262411,2,2,44.70833333,1.375,9,1938,613,567,95,896,82.6,46,2505,644,23.57,8,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/Triggers.java,6,1,0,2,18,5,2,1,3,0.733333333,112,1,0,0,0.4,0,0,17.16666667,1.333333333,3,50,33,74,49,896,632.66,6,124,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/DefaultLogger.java,16,1,3,13,39,80,6,7,12,0.876190476,341,0.857142857,0,0,0.285714286,0,0,19.875,1.875,8,55,37,86,49,896,608.66,6,141,67,23.57,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtraAttribute.java,6,1,0,2,11,3,1,1,4,0.6,58,1,0,0,0.666666667,0,0,8.333333333,1,1,35,19,82,49,896,610.83,6,117,61,23.14,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/Compatability.java,2,1,0,0,3,0,0,0,1,0,12,1,0,0,0.75,0,0,4.5,1,1,22,12,64,49,896,610.83,6,86,61,23.14,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/EnumeratedAttribute.java,8,1,61,109,14,20,108,1,7,0.714285714,87,1,0,0,0.6875,0,0,9.625,1.625,5,29,12,63,49,896,526.14,7,92,61,22,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/LibFileSet.java,7,5,0,3,8,15,2,1,4,0.833333333,34,1,0,0.93877551,0.476190476,0,0,3.428571429,1,1,35,19,84,49,896,525.28,7,119,61,23.14,5,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/util/LazyHashtable.java,9,3,0,0,16,34,0,0,8,0,60,1,0,0.836734694,0.666666667,1,2,5.555555556,1.111111111,2,26,12,61,49,886,594.2,5,87,61,22,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSCheckin.java,5,0,0,3,17,10,0,3,4,2,87,0,0,0,0.533333333,0,0,16.4,1.4,3,23,12,143,87,896,515.85,7,166,94,35.28,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/jlink/ClassNameReader.java,2,1,0,2,8,1,1,1,2,2,48,0,0,0,0.5,0,0,23,1,1,23,12,61,49,896,755.6,5,84,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/junit/FormatterElement.java,15,1,0,12,30,75,5,7,11,0.826530612,217,1,0,0,0.208333333,0,0,13,1.4,5,113,40,84,49,896,364.81,11,197,61,29.85,5,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java,9,2,2,16,18,8,15,1,6,0.821428571,160,1,1,0.384615385,0.377777778,1,1,16,1,1,105,30,163,94,896,256.2,15,268,103,27.28,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/DependSet.java,6,4,0,10,33,0,0,10,6,0.6,511,1,0,0.939759036,0.555555556,1,1,83.5,1,1,46,14,104,49,896,374,11,150,61,21.71,6,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/optional/image/Arc.java,7,0,0,6,26,0,1,5,7,0.666666667,225,1,0,0,0.571428571,0,0,30.42857143,2.142857143,6,30,12,63,49,886,558,5,93,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/compilers/Sj.java,2,2,0,6,11,1,1,5,2,2,41,0,0,0.958333333,1,0,0,19.5,1,1,32,12,59,49,896,474.5,8,91,61,31,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/NoneSelector.java,3,5,1,7,14,3,6,2,3,2,52,0,0,0.96875,0.555555556,1,1,16.33333333,2,3,22,12,57,49,896,600.5,6,79,61,23.85,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/ComponentHelper.java,34,1,0,22,132,283,9,16,23,0.80952381,1255,0.785714286,3,0,0.196078431,0,0,35.5,2.617647059,10,1154,291,837,311,896,73.53,54,1991,602,35.42,9,TRUE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/XSLTLiaison2.java,1,1,0,3,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,88,69,56,49,896,445,8,144,69,14.14,4,TRUE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSADD.java,8,0,0,7,26,22,0,7,6,0.571428571,95,1,0,0,0.40625,0,0,10.75,1.125,2,31,12,76,49,896,448.37,8,107,61,35.28,4,TRUE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/j2ee/JonasHotDeploymentTool.java,9,0,0,10,36,14,1,10,7,0.875,354,1,0,0,0.375,0,0,37.55555556,1.444444444,3,45,27,74,49,896,540.71,7,119,61,23.57,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/BuildListener.java,7,1,0,21,7,21,20,1,7,2,7,0,0,0,1,0,0,0,1,1,22,12,60,49,896,729.2,5,82,61,23.57,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/rmic/SunRmic.java,3,2,0,8,22,3,1,7,2,1,152,0,0,0.888888889,0.5,0,0,48.66666667,1,1,57,18,71,49,896,399.3,10,128,61,22,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/DemuxInputStream.java,3,2,0,2,5,0,1,1,3,0,34,1,1,0.818181818,0.5,1,2,10,1,1,38,14,66,49,896,366.6,10,104,61,27.28,4,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/cvslib/CvsTagEntry.java,7,1,0,1,11,7,1,0,7,0.333333333,105,0,0,0,0.714285714,0,0,13.57142857,1.857142857,7,79,59,76,49,886,460.33,6,155,81,6,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/condition/ConditionBase.java,20,2,5,20,25,0,5,18,18,0,122,1,0,0.321428571,0.102777778,0,0,5.05,1,1,105,53,80,49,886,257.09,11,185,73,29.14,6,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ejb/BorlandGenerateClient.java,14,3,0,10,50,15,1,9,10,0.730769231,480,0,1,0.74,0.214285714,2,2,32.71428571,1.142857143,2,35,12,73,49,896,488.75,8,108,61,22,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ejb/DDCreator.java,5,4,0,9,29,4,0,9,5,0.75,179,1,0,0.951219512,0.8,2,2,34.2,1,1,44,13,82,49,896,396.7,10,126,61,22,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/depend/ClassFileUtils.java,3,1,0,2,5,3,2,0,3,2,19,0,0,0,0.5,0,0,5.333333333,1,1,16,12,54,49,896,755.6,5,70,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/jsp/JspC.java,42,4,0,16,91,753,3,14,36,0.948350072,714,0.941176471,4,0.655462185,0.140692641,3,3,15.5952381,1.428571429,5,46,12,92,49,896,342.5,12,138,61,34.85,4,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/util/regexp/Jdk14RegexpRegexp.java,3,0,0,4,19,3,0,4,2,2,136,0,0,0,0.666666667,0,0,44.33333333,1.333333333,2,38,15,58,49,896,474.25,8,96,61,29.14,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLJUnitResultFormatter.java,14,1,0,9,60,61,0,9,11,0.602564103,433,1,2,0,0.306122449,0,0,29.5,1.571428571,5,64,23,73,49,896,325.33,12,137,61,36.85,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetEjbc.java,20,1,0,7,75,136,5,5,10,0.856140351,835,1,2,0,0.19375,0,0,40,2.1,10,20,12,66,49,896,630.33,6,86,61,21.71,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/DateUtils.java,11,1,0,7,36,51,7,0,8,1.01,314,0.6,0,0,0.22,0,0,26.63636364,1.545454545,4,82,53,71,49,896,432.33,9,153,61,22,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/FileSelector.java,1,1,0,17,1,0,16,1,1,2,1,0,0,0,1,0,0,0,1,1,18,12,55,49,896,600.5,6,73,61,23.85,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUnCheckout.java,5,0,0,9,24,4,0,9,4,0.916666667,92,0.333333333,0,0,0.466666667,0,0,16.8,1.2,2,37,17,67,49,896,518.14,7,104,61,20.85,3,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/extension/Extension.java,23,1,0,13,56,195,11,2,16,0.807359307,881,0.333333333,7,0,0.1875,0,0,36.39130435,2.695652174,11,267,228,367,277,896,336.27,11,634,505,34.42,6,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/Deltree.java,4,3,0,3,18,4,0,3,3,0.666666667,152,1,0,0.925,0.75,1,1,36.75,1,1,17,12,56,49,896,729.2,5,73,61,23.57,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/perforce/FStatP4OutputHandler.java,5,0,0,6,13,0,1,6,4,0.625,76,1,1,0,0.5,0,0,13.4,1,1,18,12,56,49,896,714.4,5,74,61,22.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/facade/FacadeTaskHelper.java,9,1,0,3,19,8,2,1,9,0.53125,119,1,0,0,0.518518519,0,0,11.77777778,1.666666667,3,30,12,64,49,896,403,10,94,61,21.71,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java,23,4,0,15,110,173,0,15,11,0.877622378,1471,1,3,0.78,0.188405797,1,1,62.39130435,3.086956522,11,126,69,99,49,896,367.81,11,225,82,21.71,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/cvslib/RedirectingOutputStream.java,2,4,0,4,4,0,1,3,1,0,16,1,1,0.9375,0.666666667,1,1,6.5,1,1,21,12,65,49,896,595.33,6,86,61,23.57,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/SendEmail.java,2,4,0,1,5,1,0,1,2,2,10,0,0,0.985915493,0.75,1,1,4,1,1,17,12,57,49,896,729.2,5,74,61,23.57,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/zip/ZipOutputStream.java,25,3,0,8,99,112,5,3,15,0.802884615,1445,0.923076923,8,0.3125,0.213541667,1,7,55.76,1.12,2,531,241,321,78,896,163.86,23,852,319,22.28,7,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/util/RegexpPatternMapper.java,5,1,0,4,20,0,0,4,4,0.333333333,145,1,1,0,0.9,0,0,27.4,2.4,5,73,35,65,49,896,422.66,9,138,61,36.85,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/util/JavaEnvUtils.java,11,1,0,26,26,31,25,2,7,0.892307692,362,0.615384615,1,0,0.3,0,0,30.72727273,2.363636364,5,159,33,115,49,896,258.12,16,274,61,22,7,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/depend/ClassFile.java,4,1,0,8,20,0,4,4,4,0.777777778,106,1,1,0,0.625,0,0,24.75,2,5,21,12,58,49,896,630.16,6,79,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/optional/image/ColorMapper.java,2,1,0,4,5,1,4,0,2,2,116,0,0,0,0.5,0,0,49,9,17,47,32,69,49,896,711.8,5,116,61,-6.71,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/XSLTLiaison.java,3,1,0,4,3,3,4,0,3,1.5,4,0,0,0,0.666666667,0,0,0,1,1,16,12,54,49,896,713.8,5,70,61,23.57,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/rmic/RmicAdapter.java,4,1,0,6,4,6,3,4,4,2,4,0,0,0,0.625,0,0,0,1,1,23,12,58,49,896,541.85,7,81,61,21.71,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ssh/SSHExec.java,9,0,0,12,49,10,1,12,7,0.828125,331,1,0,0,0.314814815,0,0,34.88888889,1,1,298,194,186,62,896,188.25,20,484,218,37.28,7,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4OutputStream.java,4,2,0,2,12,0,1,1,3,0.222222222,68,1,1,0.625,0.5,1,1,15.25,1,1,140,120,54,49,896,595.83,6,194,120,27.85,2,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJLoadProjects.java,1,0,0,1,2,0,0,1,1,2,4,0,0,0,1,0,0,3,1,1,17,12,55,49,896,712.6,5,72,61,22.42,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/TaskContainer.java,1,1,0,13,1,0,12,1,1,2,1,0,0,0,1,0,0,0,1,1,16,12,54,49,896,718.8,5,70,61,23.85,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUpdate.java,16,0,0,9,36,84,0,9,14,0.943589744,215,0.461538462,0,0,0.375,0,0,11.625,1.375,6,55,32,83,49,896,469.25,8,138,61,21.71,4,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/sos/SOS.java,38,3,4,16,67,601,4,12,13,0.92845787,538,1,1,0.5,0.289473684,0,0,12.71052632,1.394736842,5,113,56,122,49,896,489,8,235,92,33.85,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/Target.java,23,1,0,38,57,147,34,6,19,0.805194805,441,1,1,0,0.313043478,0,0,17.86956522,1.913043478,8,237,45,188,49,896,162.65,23,425,90,23.85,5,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/dotnet/DotnetBaseMatchingTask.java,10,4,2,13,37,35,5,8,6,0.666666667,197,1,0,0.896551724,0.285714286,0,0,18.4,2,6,82,42,113,49,896,309.41,12,195,85,23.85,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Counter.java,5,0,0,7,16,0,1,7,5,0.55,136,0,0,0,0.533333333,0,0,25.2,1,1,39,24,55,49,896,714.4,5,94,61,22.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/condition/Or.java,2,3,0,3,7,1,1,3,2,2,23,0,0,0.96969697,1,0,0,10.5,1,1,25,12,60,49,896,489,8,85,61,21.71,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/condition/Os.java,13,1,0,21,23,68,19,2,12,0.697916667,357,1,0,0,0.708333333,0,0,25.84615385,4.307692308,44,176,97,130,49,896,289.07,14,306,122,28.85,6,TRUE,FALSE,TRUE
src/main/org/apache/tools/ant/types/ZipFileSet.java,19,5,0,14,45,25,4,10,16,0.488888889,458,0.8,0,0.851851852,0.298245614,4,15,22.57894737,2,4,265,78,143,49,896,245.8,15,408,97,34.85,6,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/unix/AbstractAccessTask.java,6,5,2,11,20,15,2,9,5,2,83,0,0,0.956140351,0.416666667,1,1,12.83333333,1.333333333,3,59,21,66,49,896,352.81,11,125,61,34.85,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/dotnet/Ilasm.java,30,0,0,8,49,363,0,8,19,0.917771883,357,1,0,0,0.238888889,0,0,10.46666667,1.533333333,4,51,20,72,49,896,363.9,10,123,61,34.85,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/filters/StripLineComments.java,8,5,0,6,26,0,1,5,5,0.571428571,172,1,0,0.823529412,0.375,2,5,20.125,1.375,4,36,13,73,49,896,524.14,7,109,61,35.42,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/Rpm.java,12,3,0,15,55,36,0,15,11,0.858585859,415,1,0,0.770833333,0.4375,1,1,32.83333333,1.75,8,205,62,120,49,896,262.78,14,325,66,31.28,5,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/cvslib/CVSEntry.java,9,1,0,4,18,14,3,1,4,0.65625,88,1,0,0,0.518518519,0,0,8.333333333,1,1,82,64,81,49,896,554.85,7,163,87,21.71,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/rmic/KaffeRmic.java,3,2,0,7,19,3,1,6,2,1,93,0,0,0.888888889,0.5,0,0,29.66666667,1,1,123,34,120,49,896,261.13,15,243,61,21.71,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Copy.java,31,3,2,21,97,307,4,17,24,0.884126984,1137,1,2,0.552238806,0.209677419,2,2,35,1.903225806,18,389,91,338,56,896,145.37,29,727,137,30.42,7,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/util/LineTokenizer.java,4,2,0,7,10,0,5,2,4,0.333333333,125,1,0,0.75,0.5,0,0,29.5,1.25,2,166,151,53,49,896,711.6,5,219,151,21.14,2,TRUE,FALSE,FALSE
src/main/org/apache/tools/ant/util/TaskLogger.java,6,1,0,1,8,0,0,1,6,0,43,1,1,0,0.666666667,0,0,6,1,1,66,32,89,49,896,496.5,8,155,61,22,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Zip.java,38,4,1,31,169,453,3,28,22,0.869565217,2236,1,2,0.684210526,0.144144144,0,0,57.23684211,1.315789474,5,463,71,206,49,896,104.47,38,669,81,34.85,6,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/dotnet/DotnetDefine.java,7,1,0,6,12,11,1,5,7,0.666666667,72,1,0,0,0.571428571,0,0,8.857142857,1.571428571,5,65,42,103,49,886,354.87,8,168,85,23.85,4,FALSE,FALSE,TRUE
